"product_id","product_name","price","stock_quantity","weight","unit","brand","expiry_date","is_vegan","created_at","updated_at","tax","category"
2485,タラ2切,"996円",8,200,g,カルピス,2025-10-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1095円,飲料
2486,塩・こしょう少々,"183円",100,250,l,キッコーマン,2026-03-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 197円,調味料
2487,アスパラ（斜めに4等分）2本,"724円",12,100,g,明治,2025-12-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 781円,冷凍食品
2488,にんにく（粗みじん）2片,"823円",100,10,ml,ネスレ,2025-12-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 905円,冷凍食品
2489,オリーブオイル大さじ：1,"101円",98,1,kg,キッコーマン,2026-03-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 109円,調味料
2490,パセリ1枝,"675円",44,100,g,雪印,2026-03-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 742円,製菓材料
2491,【A】あさり150g（14個）,"443円",48,250,l,雪印,2025-12-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 487円,冷凍食品
2492,【A】ミニトマト（半分に切る）6個,"711円",70,10,pieces,森永,2025-10-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 767円,冷凍食品
2493,【A】レモン2カット,"714円",12,100,l,明治,2025-12-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 785円,製菓材料
2494,【A】コンソメ（顆粒）小さじ：1,"989円",80,500,l,明治,2025-06-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1068円,飲料
2495,【A】白ワイン150ml,"165円",66,100,ml,雪印,2026-01-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 181円,製菓材料
2496,【A】水100ml,"765円",92,10,pieces,森永,2025-07-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 841円,製菓材料
2497,【A】ローリエ1枚,"583円",92,1,kg,明治,2025-10-01,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 641円,冷凍食品
2498,牛肩ロース薄切り肉200g,"706円",35,50,pieces,キッコーマン,2025-07-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 776円,製菓材料
2499,たまねぎ1/4個,"431円",40,500,ml,森永,2025-06-13,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 474円,乳製品
2500,レモン汁大さじ：1,"335円",24,200,ml,ネスレ,2026-03-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 368円,冷凍食品
2501,トッピング用レモン（輪切り）2枚,"373円",50,50,pieces,雪印,2025-09-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 402円,乳製品
2502,バター20g,"180円",42,50,l,カルピス,2026-04-14,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 194円,スナック
2503,ステーキソース しょうゆ味適量,"137円",93,200,pieces,明治,2025-10-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 150円,冷凍食品
2504,クレソン適量,"510円",79,1,kg,ネスレ,2025-08-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 550円,乳製品
2505,バナナ1本,"809円",44,200,l,キッコーマン,2026-04-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 889円,冷凍食品
2506,【A】プレーンヨーグルト大さじ：2,"613円",66,200,g,森永,2025-10-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 674円,調味料
2507,【A】豆乳80cc,"677円",9,500,pieces,雪印,2025-12-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 744円,スナック
2508,氷（グラスに入れる）2個,"148円",29,50,l,キッコーマン,2025-07-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 162円,乳製品
2509,そうめん2束,"926円",81,10,g,キッコーマン,2025-12-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1018円,飲料
2510,トマト1個,"253円",18,1,kg,ネスレ,2025-06-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 278円,調味料
2511,かいわれ菜少々,"185円",81,500,l,キッコーマン,2025-07-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 203円,冷凍食品
2512,【A】水1/2カップ,"601円",16,1,kg,キッコーマン,2025-07-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 661円,乳製品
2513,【A】「丸鶏がらスープ」小さじ：2,"650円",44,250,l,明治,2026-02-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 715円,飲料
2514,「AJINOMOTO オリーブオイル」大さじ：1,"499円",25,250,pieces,キッコーマン,2025-12-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 538円,製菓材料
2515,ぶり・あじ・まぐろ（お刺身）8切,"797円",4,1,kg,ネスレ,2025-05-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 860円,冷凍食品
2516,ご飯2杯,"186円",16,500,pieces,雪印,2026-03-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 200円,スナック
2517,海苔1/4枚,"857円",81,200,ml,ネスレ,2025-07-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 942円,スナック
2518,わさび適量,"562円",37,10,g,キッコーマン,2025-07-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 606円,冷凍食品
2519,白ゴマ大さじ：1,"965円",51,100,l,明治,2025-08-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1042円,冷凍食品
2520,【A】醤油大さじ：2,"212円",1,200,pieces,キッコーマン,2025-11-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 228円,乳製品
2521,【A】酒小さじ：1/4,"591円",26,1,kg,明治,2025-11-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 650円,飲料
2522,【A】みりん小さじ：1/2,"341円",97,200,pieces,森永,2026-02-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 368円,スナック
2523,サーモンの切り身4切れ,"741円",38,250,ml,カルピス,2025-06-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 800円,スナック
2524,塩小さじ：1/4,"256円",32,50,ml,明治,2025-08-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 281円,飲料
2525,黒コショウ小さじ：1/4,"249円",65,250,pieces,ネスレ,2026-04-15,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 273円,調味料
2526,オリーブオイル大さじ：1,"404円",19,1,kg,ネスレ,2025-05-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 436円,冷凍食品
2527,【A】ワインビネガー60ml,"485円",56,10,ml,ネスレ,2026-02-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 533円,調味料
2528,【A】メープルシロップ大さじ：3,"890円",11,200,l,森永,2026-01-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 979円,スナック
2529,【A】100%オレンジジュース大さじ：2,"456円",89,1,kg,明治,2025-11-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 492円,スナック
2530,えび200g,"321円",47,100,l,ネスレ,2025-10-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 353円,スナック
2531,オクラ150g,"796円",92,1,kg,明治,2025-10-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 875円,スナック
2532,玉ねぎ中1/2個（100g）,"114円",14,250,pieces,キッコーマン,2026-01-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 125円,製菓材料
2533,ピーマン1個（35g）,"492円",30,1,kg,雪印,2025-06-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 541円,製菓材料
2534,トマト水煮缶詰1缶（400g）,"273円",89,1,kg,森永,2026-04-15,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 294円,調味料
2535,ハウス 特選本香り 生にんにく小さじ：2/3（3.3g）,"989円",10,1,kg,ネスレ,2026-04-05,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1068円,乳製品
2536,バター大さじ：3,"511円",17,1,kg,森永,2025-06-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 551円,乳製品
2537,小麦粉大さじ：2,"526円",17,200,g,明治,2025-09-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 568円,スナック
2538,固形スープの素2個,"646円",60,500,ml,ネスレ,2026-01-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 710円,製菓材料
2539,水600ml,"224円",42,10,g,雪印,2025-11-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 246円,製菓材料
2540,GABAN ローリエ（アメリカ産）＜ホール＞1枚,"768円",62,100,pieces,雪印,2026-02-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 844円,乳製品
2541,塩小さじ：1/2,"345円",58,200,g,明治,2026-02-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 372円,乳製品
2542,GABAN ブラックペパー＜パウダー＞少々,"962円",72,250,l,雪印,2025-09-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1038円,製菓材料
2543,レモン汁小さじ：1,"364円",46,250,ml,森永,2026-03-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 400円,飲料
2544,ウスターソース大さじ：1,"535円",12,50,pieces,ネスレ,2026-01-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 577円,調味料
2545,GABAN あらびきチリペパー小さじ：1/3,"155円",10,1,kg,雪印,2025-07-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 167円,飲料
2546,スパゲッティ1.7mm200g,"215円",85,1,kg,キッコーマン,2025-08-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 232円,製菓材料
2547,トマト缶1缶,"176円",28,50,l,キッコーマン,2025-09-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 193円,製菓材料
2548,オリーブオイル大さじ：2,"786円",97,250,g,ネスレ,2025-12-05,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 848円,製菓材料
2549,ベーコン2枚,"549円",1,50,l,雪印,2025-09-15,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 603円,冷凍食品
2550,なす2個,"762円",22,100,l,カルピス,2026-03-04,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 822円,スナック
2551,トマト1個,"273円",16,1,kg,森永,2025-07-02,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 300円,飲料
2552,パプリカ1個,"515円",91,100,ml,カルピス,2025-08-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 556円,製菓材料
2553,ズッキーニ1本,"200円",8,1,kg,雪印,2025-06-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 216円,調味料
2554,ワインビネガー白大さじ：2,"281円",64,200,ml,明治,2026-01-04,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 309円,冷凍食品
2555,塩少々,"627円",31,200,l,森永,2025-08-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 677円,製菓材料
2556,パセリのみじん切り適量,"558円",97,1,kg,キッコーマン,2025-12-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 613円,スナック
2557,豚ひき肉適量,"532円",89,100,pieces,明治,2025-08-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 585円,調味料
2558,トマト中6個,"707円",89,50,l,雪印,2025-07-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 763円,調味料
2559,ベーコン（薄切り）4枚,"207円",44,100,pieces,雪印,2026-03-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 223円,飲料
2560,スライスチーズ（とろけるタイプ）5枚,"221円",15,250,g,カルピス,2026-03-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 243円,飲料
2561,パセリ適量,"577円",43,500,ml,カルピス,2025-05-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 623円,飲料
2562,【A】塩適量,"823円",47,250,l,キッコーマン,2026-04-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 888円,調味料
2563,【A】オリーブオイル適量,"665円",25,200,pieces,カルピス,2026-01-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 718円,飲料
2564,【A】粗挽き黒こしょう適量,"719円",59,250,g,雪印,2025-09-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 790円,製菓材料
2565,【A】パン粉適量,"160円",75,250,pieces,キッコーマン,2025-09-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 176円,乳製品
2566,そうめん200g,"95円",66,200,l,キッコーマン,2026-02-24,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 104円,調味料
2567,冷凍トマト（丸ごと）1個,"338円",39,1,kg,雪印,2025-12-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 371円,製菓材料
2568,ツナ缶1缶,"289円",25,250,pieces,明治,2025-06-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 312円,乳製品
2569,大葉3枚,"509円",10,1,kg,ネスレ,2026-03-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 549円,冷凍食品
2570,そうめんつゆ（ストレート）適量,"234円",43,200,g,カルピス,2025-09-08,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 252円,冷凍食品
2571,白いりごま適量,"672円",54,250,g,雪印,2025-12-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 739円,スナック
2572,豚バラ肉6枚,"989円",59,50,pieces,ネスレ,2025-09-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1068円,飲料
2573,お好み焼き粉100g,"760円",38,50,l,カルピス,2025-10-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 820円,調味料
2574,水100ml,"407円",35,1,kg,雪印,2025-05-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 447円,スナック
2575,割烹白だし大さじ：1,"697円",89,100,ml,キッコーマン,2025-07-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 766円,乳製品
2576,きゃべつ250g,"182円",17,50,ml,雪印,2025-09-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 200円,スナック
2577,青ねぎ2本,"599円",30,10,ml,カルピス,2026-01-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 646円,乳製品
2578,山いも1/4本,"217円",27,50,l,キッコーマン,2026-02-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 238円,製菓材料
2579,天かす大さじ：1,"579円",40,50,pieces,雪印,2026-03-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 636円,スナック
2580,卵3個,"887円",82,10,ml,明治,2025-07-14,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 975円,製菓材料
2581,サラダ油少々,"674円",77,500,g,キッコーマン,2025-06-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 741円,スナック
2582,お好み焼ソース適量,"279円",49,1,kg,キッコーマン,2026-04-09,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 306円,冷凍食品
2583,マヨネーズ適量,"638円",76,50,ml,キッコーマン,2026-02-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 689円,飲料
2584,かつお節適量,"186円",23,250,l,カルピス,2025-09-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 200円,スナック
2585,あさり（殻つき）350g,"591円",77,200,kg,カルピス,2025-06-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 650円,調味料
2586,じゃがいも2個,"281円",15,250,g,カルピス,2025-06-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 303円,冷凍食品
2587,たまねぎ1/2個,"560円",99,1,kg,森永,2026-03-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 616円,スナック
2588,えのき1/3袋,"987円",5,100,l,明治,2025-08-08,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1065円,製菓材料
2589,さやいんげん5本,"959円",91,200,g,キッコーマン,2026-01-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1054円,飲料
2590,【A】酒大さじ：2,"557円",59,500,l,キッコーマン,2025-10-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 601円,スナック
2591,【A】「味の素KKコンソメ」顆粒タイプ小さじ：1/2,"371円",32,50,g,森永,2025-07-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 408円,乳製品
2592,バター5g,"85円",72,1,kg,雪印,2026-02-13,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 91円,スナック
2593,「AJINOMOTO オリーブオイル」小さじ：1,"141円",8,500,pieces,明治,2025-06-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 152円,冷凍食品
2594,酢飯どんぶり2杯分,"96円",15,200,g,カルピス,2025-09-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 103円,冷凍食品
2595,まぐろ1/2柵,"645円",97,10,l,ネスレ,2025-12-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 709円,飲料
2596,サーモン1/2柵,"552円",66,50,ml,カルピス,2026-04-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 596円,調味料
2597,ごま油小さじ：2,"531円",46,10,pieces,雪印,2026-01-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 584円,冷凍食品
2598,しそ3枚,"455円",55,250,ml,ネスレ,2026-02-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 500円,冷凍食品
2599,【A】砂糖大さじ：1/2,"730円",44,500,g,雪印,2026-03-27,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 788円,乳製品
2600,【A】みりん大さじ：1,"640円",16,250,ml,森永,2025-05-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 704円,飲料
2601,【A】酒大さじ：2,"265円",58,500,g,明治,2025-06-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 286円,冷凍食品
2602,【B】しょうゆ大さじ：2,"420円",94,200,kg,ネスレ,2025-10-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 462円,冷凍食品
2603,【B】ミツカンごましゃぶ大さじ：2,"219円",1,50,l,ネスレ,2025-09-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 240円,製菓材料
2604,【B】すりごま小さじ：1,"875円",54,500,ml,明治,2025-11-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 945円,調味料
2605,くらしにベルクさば缶1缶,"883円",49,10,pieces,ネスレ,2026-02-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 953円,製菓材料
2606,なす2本,"603円",47,100,g,カルピス,2026-03-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 663円,乳製品
2607,【A】マヨネーズ大さじ：2,"951円",64,50,pieces,ネスレ,2026-02-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1027円,調味料
2608,【A】しょうゆ小さじ：1,"524円",23,200,ml,明治,2026-01-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 565円,スナック
2609,【A】めんつゆ小さじ：1,"759円",34,500,pieces,森永,2026-01-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 834円,飲料
2610,【A】豚ひき肉150g,"770円",49,1,kg,明治,2026-02-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 847円,乳製品
2611,【A】長ねぎ（みじん切り）15cm,"188円",30,250,l,森永,2025-09-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 206円,乳製品
2612,【A】酒大さじ：1,"403円",72,100,l,カルピス,2025-08-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 443円,スナック
2613,【A】みそ大さじ：1,"303円",35,100,ml,ネスレ,2025-11-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 333円,調味料
2614,【A】砂糖小さじ：2,"926円",82,10,g,カルピス,2026-03-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1000円,飲料
2615,【A】しょうゆ小さじ：2,"775円",81,10,pieces,カルピス,2025-06-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 852円,冷凍食品
2616,【A】ごま油小さじ：1,"103円",63,50,ml,カルピス,2025-12-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 111円,スナック
2617,【A】おろしにんにく小さじ：1/2,"883円",93,250,l,カルピス,2025-12-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 953円,冷凍食品
2618,きゅうり1本,"861円",12,250,g,明治,2025-08-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 947円,冷凍食品
2619,冷凍うどん2玉,"697円",35,200,g,雪印,2026-01-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 752円,乳製品
2620,卵黄2個,"379円",16,200,g,キッコーマン,2025-11-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 409円,冷凍食品
2621,白すりごま適量,"112円",60,100,ml,キッコーマン,2025-09-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 120円,飲料
2622,食パン6枚切り2枚,"849円",59,1,kg,雪印,2025-12-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 933円,製菓材料
2623,いちご100g,"777円",11,200,l,キッコーマン,2025-06-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 839円,乳製品
2624,【A】「パルスイート」小さじ4,"412円",52,1,kg,キッコーマン,2025-06-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 444円,飲料
2625,【A】レモン汁小さじ：1/3,"255円",75,200,pieces,キッコーマン,2026-03-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 275円,飲料
2626,【B】卵1個,"532円",53,250,ml,明治,2025-10-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 574円,製菓材料
2627,【B】牛乳150ml,"162円",67,50,l,明治,2025-11-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 174円,冷凍食品
2628,【B】「パルスイート」小さじ：2,"170円",98,500,g,ネスレ,2026-02-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 187円,飲料
2629,バター小さじ：1,"997円",77,200,l,カルピス,2025-08-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1076円,乳製品
2630,「パルスイート」少々,"219円",21,100,pieces,ネスレ,2026-02-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 236円,乳製品
2631,ミントの葉少々,"251円",62,1,kg,雪印,2026-02-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 271円,乳製品
2632,焼きそば3玉,"604円",68,100,g,カルピス,2025-10-01,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 664円,冷凍食品
2633,あさり（殻付）300g,"607円",24,250,ml,雪印,2026-01-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 667円,スナック
2634,きゃべつ1/4個,"120円",34,10,l,ネスレ,2026-01-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 132円,飲料
2635,にんにく1片,"446円",57,10,g,森永,2026-03-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 490円,調味料
2636,赤唐辛子1本,"914円",95,200,ml,雪印,2025-11-27,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 987円,スナック
2637,サラダ油大さじ：1,"728円",72,10,ml,ネスレ,2025-05-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 786円,スナック
2638,塩少々,"776円",93,50,g,キッコーマン,2026-02-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 853円,冷凍食品
2639,こしょう少々,"295円",35,200,kg,キッコーマン,2025-06-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 318円,乳製品
2640,ごま油少々,"833円",48,50,l,ネスレ,2026-02-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 916円,乳製品
2641,国産豚肉ばらしゃぶしゃぶ用300g,"208円",73,1,kg,ネスレ,2025-10-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 224円,調味料
2642,たまねぎ1/2個,"506円",20,10,pieces,キッコーマン,2026-01-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 556円,乳製品
2643,焼肉のたれ（甘口）（下味用）大さじ：2,"234円",99,200,ml,キッコーマン,2025-06-04,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 257円,乳製品
2644,焼肉のたれ（甘口）大さじ：3,"553円",85,500,ml,ネスレ,2025-08-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 597円,調味料
2645,ご飯どんぶり2杯分,"932円",66,1,kg,キッコーマン,2026-04-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1006円,冷凍食品
2646,サラダ油適量,"861円",56,500,ml,キッコーマン,2025-11-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 929円,飲料
2647,卵の黄身2個,"527円",84,100,l,カルピス,2025-12-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 569円,冷凍食品
2648,万能ねぎ適量,"842円",48,100,ml,明治,2025-08-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 926円,調味料
2649,鯛の切身2切,"139円",53,10,pieces,明治,2025-10-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 150円,飲料
2650,あさり100g,"931円",2,200,kg,雪印,2025-12-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1005円,乳製品
2651,ミニトマト6個,"574円",83,200,g,森永,2026-04-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 619円,飲料
