2216,晩餐館焼肉のたれ焙煎にんにく,602円,200,l,税込8% 650円,f,雪印
2217,きざみねぎ少々,859円,200,pieces,税込10% 944円,t,雪印
2218,ガーリックフライドフレーク少々,604円,250,pieces,税込10% 664円,t,カルピス
2219,鮭,99円,1,kg,税込10% 108円,f,ネスレ
2220,ご飯,193円,200,kg,税込10% 212円,f,カルピス
2221,ごま油 ,87円,1,kg,税込8% 93円,f,森永
2226,みりん と,935円,1,kg,税込10% 1028円,t,カルピス
2227,酒 ,750円,50,l,税込10% 825円,t,森永
2229,ハウスカリー屋カレー＜甘口＞袋,793円,500,l,税込10% 872円,f,キッコーマン
2230,フランクフルト,902円,200,kg,税込8% 974円,t,カルピス
2231,サラダ油少々,552円,500,g,税込10% 607円,t,雪印
2233,福神漬,935円,50,g,税込10% 1028円,t,キッコーマン
2234,ごはん,703円,1,kg,税込8% 759円,f,森永
2238,黒こしょう少々,225円,200,g,税込8% 243円,f,明治
2239,キユーピーマヨネーズ ,604円,250,l,税込8% 652円,t,森永
2240,豚肩ロースかたまり肉～,687円,10,g,税込10% 755円,t,雪印
2242,きゃべつ,221円,1,kg,税込8% 238円,t,雪印
2243,にんにくのすりおろしかけ分,836円,200,g,税込8% 902円,f,ネスレ
2244,みそ ,723円,200,ml,税込10% 795円,t,カルピス
2248,豆板醤 ,392円,10,l,税込8% 423円,f,キッコーマン
2249,黄パプリカ,858円,500,g,税込8% 926円,t,カルピス
2251,なす,327円,500,g,税込8% 353円,t,雪印
2253,ミツカンカンタン酢,917円,200,pieces,税込8% 990円,t,雪印
2256,ミツカンカンタン酢,207円,10,ml,税込8% 223円,t,カルピス
2261,糸とうがらし,784円,500,pieces,税込8% 846円,f,森永
2263,さやいんげん,837円,200,ml,税込10% 920円,f,キッコーマン
2264,赤パプリカ,342円,100,pieces,税込8% 369円,t,明治
2265,黄パプリカ,483円,100,g,税込10% 531円,f,森永
2266,ズッキーニ,236円,250,l,税込8% 254円,t,雪印
2267,揚げ油,954円,10,g,税込10% 1049円,f,キッコーマン
2268,豚ひき肉,515円,50,g,税込8% 556円,f,明治
2269,豆板醤 ,768円,100,g,税込8% 829円,t,ネスレ
2270,ごま油 ,742円,500,g,税込10% 816円,f,明治
2271,にんにく分,963円,50,pieces,税込8% 1040円,t,キッコーマン
2272,しょうが分,381円,500,pieces,税込8% 411円,t,カルピス
2273,長ねぎ分,632円,1,kg,税込8% 682円,f,ネスレ
2274,ミツカンカンタン酢,236円,50,pieces,税込10% 259円,t,森永
2275,みそ と,302円,500,pieces,税込8% 326円,f,森永
2277,モッツァレラチーズ,725円,100,l,税込8% 783円,t,森永
2279,しょうゆ ,419円,250,l,税込10% 460円,t,カルピス
2280,酢 ,839円,50,pieces,税込8% 906円,t,明治
2281,わさび ,819円,50,l,税込8% 884円,f,森永
2282,焼き海苔,916円,250,g,税込10% 1007円,t,キッコーマン
2283,ごま油お好みで,389円,500,ml,税込8% 420円,f,明治
2284,まぐろ,264円,10,ml,税込10% 290円,t,森永
2286,山いも,405円,1,kg,税込10% 445円,t,ネスレ
2287,白だし ,826円,50,pieces,税込8% 892円,t,カルピス
2288,酢滴,936円,10,ml,税込10% 1029円,f,カルピス
2289,青海苔 ,387円,500,ml,税込10% 425円,f,雪印
2290,豚もも肉,298円,10,l,税込8% 321円,f,森永
2298,顆粒和風だし ,857円,1,kg,税込10% 942円,t,カルピス
2301,①とろ～り卵の肉みそきゃべつ,826円,100,l,税込10% 908円,f,キッコーマン
2304,小ねぎ束,737円,250,pieces,税込10% 810円,t,キッコーマン
2305,「CookDoきょうの大皿」肉みそキャベツ用箱,297円,1,kg,税込10% 326円,t,カルピス
2306,溶き卵分,375円,250,ml,税込10% 412円,f,キッコーマン
2307,②だしマヨシーフード焼うどん,435円,100,pieces,税込10% 478円,f,明治
2308,ゆでうどん,278円,500,ml,税込8% 300円,f,森永
2309,冷凍シーフードミックス,143円,250,ml,税込10% 157円,f,ネスレ
2311,「ピュアセレクトマヨネーズ」 ,785円,100,pieces,税込8% 847円,f,明治
2312,「ほんだし」 ,309円,50,l,税込10% 339円,f,明治
2314,小ねぎ束,231円,10,g,税込8% 249円,t,明治
2315,削り節,504円,100,ml,税込8% 544円,t,明治
2317,「AJINOMOTOサラダ油」 ,981円,1,kg,税込10% 1079円,t,森永
2323,キユーピーごま油＆ガーリックドレッシング ,278円,1,kg,税込8% 300円,f,キッコーマン
2324,うどん～,258円,1,kg,税込8% 278円,t,森永
2325,オクラ～,675円,500,pieces,税込10% 742円,f,ネスレ
2327,納豆,406円,200,g,税込8% 438円,t,雪印
2329,レタスの葉,775円,10,g,税込8% 837円,t,キッコーマン
2331,白ごま少々,481円,500,g,税込10% 529円,f,森永
2332,ごま油少量,389円,50,ml,税込8% 420円,t,カルピス
2333,鶏のレバー～,810円,200,kg,税込10% 891円,f,カルピス
2334,から揚げの素袋,511円,200,g,税込10% 562円,t,ネスレ
2335,鶏のレバー～,880円,50,ml,税込10% 968円,f,森永
2336,角煮のたれ袋,711円,250,pieces,税込8% 767円,t,ネスレ
2337,水mｌ,528円,100,g,税込8% 570円,f,森永
2339,アヲハタまるごと果実オレンジ,907円,500,l,税込10% 997円,f,カルピス
2340,豚ばら薄切り肉,289円,50,g,税込8% 312円,t,ネスレ
2342,ズッキーニ,640円,200,l,税込10% 704円,f,キッコーマン
2343,水菜袋,435円,500,l,税込8% 469円,f,ネスレ
2346,酢 ,250円,500,pieces,税込8% 270円,t,カルピス
2348,オイスターソース ,833円,1,kg,税込8% 899円,f,雪印
2349,白いりごま ,157円,200,ml,税込8% 169円,f,森永
2355,まぐろ生,319円,250,g,税込10% 350円,t,雪印
2356,サーモン刺身用,731円,1,kg,税込10% 804円,t,ネスレ
2358,かに風味かまぼこ,95円,10,pieces,税込8% 102円,t,キッコーマン
2359,焼きのり,529円,50,pieces,税込8% 571円,t,カルピス
2360,すし酢 ,808円,200,g,税込10% 888円,t,カルピス
2362,キユーピーテイスティドレッシング黒酢たまねぎ,824円,250,l,税込10% 906円,t,カルピス
2363,サラダクラブ種ミックス袋,583円,200,kg,税込8% 629円,f,雪印
2364,サラダクラブうずら卵水煮,870円,200,kg,税込8% 939円,f,明治
2365,九錦糸たまご袋,568円,50,l,税込10% 624円,t,明治
2368,蒸したこ,671円,500,ml,税込8% 724円,t,雪印
2370,ゆで枝豆,564円,200,kg,税込8% 609円,t,明治
2372,酒 ,122円,50,ml,税込10% 134円,t,雪印
2373,「ほんだし」山盛り,289円,200,g,税込8% 312円,t,キッコーマン
2374,「瀬戸のほんじお」少々,390円,100,g,税込10% 429円,f,森永
2375,じゃがいも,664円,100,ml,税込10% 730円,f,カルピス
2378,マヨネーズ と,655円,10,ml,税込10% 720円,f,ネスレ
2379,粉チーズ ,799円,250,ml,税込8% 862円,f,森永
2380,バジル ,680円,100,g,税込8% 734円,f,キッコーマン
2383,そうめん束,666円,500,ml,税込10% 732円,t,ネスレ
2384,「キッコーマン具麺ソース和風おろし」袋,451円,100,g,税込8% 487円,t,ネスレ
2385,ツナ缶缶,899円,250,g,税込8% 970円,f,キッコーマン
2388,食パン,989円,200,kg,税込10% 1087円,f,カルピス
2391,さば水煮缶,965円,10,ml,税込8% 1042円,t,キッコーマン
2392,キユーピーマヨネーズ,617円,250,l,税込8% 666円,f,キッコーマン
2393,ご飯,836円,1,kg,税込10% 919円,t,明治
2394,水菜株,746円,200,pieces,税込10% 820円,t,森永
2396,さば水煮缶,675円,1,kg,税込8% 729円,t,カルピス
2398,キユーピーマヨネーズ,598円,200,kg,税込8% 645円,t,森永
2399,冷凍バナナ,890円,500,l,税込10% 979円,f,カルピス
2400,プレーンヨーグルト,451円,10,l,税込10% 496円,f,ネスレ
2453,甘酒,873円,10,pieces,税込10% 960円,t,キッコーマン
2401,豚ばら薄切り肉,323円,1,kg,税込8% 348円,f,キッコーマン
2406,「キッコーマン濃いだしつゆ」 ,498円,500,l,税込8% 537円,f,キッコーマン
2412,氷,554円,250,pieces,税込10% 609円,f,森永
2414,「アヲハタブルーベリー」,441円,200,g,税込8% 476円,t,キッコーマン
2416,ねぎ小,381円,200,kg,税込8% 411円,f,森永
2420,カレールー半箱,926円,250,g,税込10% 1018円,t,明治
2421,ソース ,763円,10,l,税込8% 824円,f,カルピス
2424,クミンシード ,140円,100,g,税込10% 154円,f,雪印
2425,ローリエ,690円,200,ml,税込10% 759円,t,明治
2426,おろししょうが少々,86円,10,g,税込8% 92円,t,ネスレ
2427,おろしにんにく少々,687円,100,l,税込10% 755円,f,雪印
2428,水約,675円,100,ml,税込10% 742円,f,森永
2430,ミックスサラダ,585円,50,ml,税込8% 631円,f,キッコーマン
2432,ヒレカツ・エビフライ惣菜を購入,484円,1,kg,税込8% 522円,t,ネスレ
2433,鶏もも肉大,829円,500,ml,税込8% 895円,t,ネスレ
2436,酒 ,566円,50,l,税込10% 622円,f,ネスレ
2437,おろしにんにく ,884円,10,pieces,税込8% 954円,t,明治
2438,おろししょうが ,528円,200,ml,税込10% 580円,t,雪印
2441,赤ピーマン,675円,250,ml,税込8% 729円,t,森永
2442,「ミツカンカンタン酢」,537円,1,kg,税込10% 590円,t,明治
2443,ごま油 ,312円,500,ml,税込10% 343円,t,キッコーマン
2444,粗挽き黒こしょう ,997円,250,l,税込10% 1096円,f,ネスレ
2447,パクチー,168円,100,g,税込8% 181円,t,雪印
2454,マッシュルーム,548円,1,kg,税込10% 602円,t,ネスレ
2455,タイム,981円,100,ml,税込8% 1059円,f,雪印
2457,バジル枝,729円,250,g,税込10% 801円,f,森永
2458,「デルモンテ・エキストラバージンオリーブオイル」,698円,200,g,税込8% 753円,t,ネスレ
2459,レモン ,310円,100,g,税込10% 341円,f,キッコーマン
2463,「キッコーマンいつでも新鮮しぼりたて生しょうゆ」 ,569円,50,l,税込8% 614円,f,ネスレ
2464,パスタ,880円,250,g,税込10% 968円,f,キッコーマン
2465,エリンギパック,610円,50,l,税込10% 671円,f,森永
2468,小麦粉 と,940円,200,kg,税込10% 1034円,f,森永
2473,「ポッカレモン」 ,816円,250,l,税込8% 881円,f,森永
2474,タラ切,996円,200,g,税込10% 1095円,f,カルピス
2475,塩・こしょう少々,183円,250,l,税込8% 197円,t,キッコーマン
2476,アスパラ,724円,100,g,税込8% 781円,t,明治
2479,パセリ枝,675円,100,g,税込10% 742円,t,雪印
2480,あさり,443円,250,l,税込10% 487円,t,雪印
2482,レモンカット,714円,100,l,税込10% 785円,f,明治
2483,コンソメ ,989円,500,l,税込8% 1068円,t,明治
2484,白ワイン,165円,100,ml,税込10% 181円,t,雪印
2487,牛肩ロース薄切り肉,706円,50,pieces,税込10% 776円,t,キッコーマン
2489,レモン汁 ,335円,200,ml,税込10% 368円,t,ネスレ
2490,トッピング用レモン,373円,50,pieces,税込8% 402円,f,雪印
2492,ステーキソースしょうゆ味,137円,200,pieces,税込10% 150円,f,明治
2493,クレソン,510円,1,kg,税込8% 550円,f,ネスレ
2494,バナナ,809円,200,l,税込10% 889円,f,キッコーマン
2495,プレーンヨーグルト ,613円,200,g,税込10% 674円,f,森永
2496,豆乳,677円,500,pieces,税込10% 744円,f,雪印
2497,氷,148円,50,l,税込10% 162円,f,キッコーマン
2498,そうめん束,926円,10,g,税込10% 1018円,f,キッコーマン
2500,かいわれ菜少々,185円,500,l,税込10% 203円,t,キッコーマン
2502,「丸鶏がらスープ」 ,650円,250,l,税込10% 715円,t,明治
2503,「AJINOMOTOオリーブオイル」 ,499円,250,pieces,税込8% 538円,f,キッコーマン
2504,ぶり・あじ・まぐろ切,797円,1,kg,税込8% 860円,t,ネスレ
2505,ご飯杯,186円,500,pieces,税込8% 200円,f,雪印
2506,海苔,857円,200,ml,税込10% 942円,f,ネスレ
2508,白ゴマ ,965円,100,l,税込8% 1042円,t,明治
2512,サーモンの切り身,741円,250,ml,税込8% 800円,t,カルピス
2514,黒コショウ ,249円,250,pieces,税込10% 273円,t,ネスレ
2516,ワインビネガー,485円,10,ml,税込10% 533円,t,ネスレ
2517,メープルシロップ ,890円,200,l,税込10% 979円,t,森永
2518,%オレンジジュース ,456円,1,kg,税込8% 492円,f,明治
2519,えび,321円,100,l,税込10% 353円,t,ネスレ
2520,オクラ,796円,1,kg,税込10% 875円,f,明治
2522,ピーマン,492円,1,kg,税込10% 541円,f,雪印
2523,トマト水煮缶詰缶,273円,1,kg,税込8% 294円,t,森永
2524,ハウス特選香り生にんにく ,989円,1,kg,税込8% 1068円,t,ネスレ
2526,小麦粉 ,526円,200,g,税込8% 568円,t,明治
2527,固形スープの素,646円,500,ml,税込10% 710円,f,ネスレ
2529,GABANローリエ＜ホール＞,768円,100,pieces,税込10% 844円,f,雪印
2531,GABANブラックペパー＜パウダー＞少々,962円,250,l,税込8% 1038円,t,雪印
2533,ウスターソース ,535円,50,pieces,税込8% 577円,f,ネスレ
2534,GABANあらびきチリペパー ,155円,1,kg,税込8% 167円,f,雪印
2535,スパゲッティmm,215円,1,kg,税込8% 232円,f,キッコーマン
2536,トマト缶缶,176円,50,l,税込10% 193円,t,キッコーマン
2543,ワインビネガー白 ,281円,200,ml,税込10% 309円,t,明治
2545,パセリのみじん切り,558円,1,kg,税込10% 613円,t,キッコーマン
2549,スライスチーズ,221円,250,g,税込10% 243円,f,カルピス
2554,パン粉,160円,250,pieces,税込10% 176円,f,キッコーマン
2555,そうめん,95円,200,l,税込10% 104円,t,キッコーマン
2556,冷凍トマト,338円,1,kg,税込10% 371円,f,雪印
2557,ツナ缶缶,289円,250,pieces,税込8% 312円,f,明治
2559,そうめんつゆ,234円,200,g,税込8% 252円,t,カルピス
2561,豚バラ肉,989円,50,pieces,税込8% 1068円,t,ネスレ
2562,お好み焼き粉,760円,50,l,税込8% 820円,f,カルピス
2564,割烹白だし ,697円,100,ml,税込10% 766円,f,キッコーマン
2566,青ねぎ,599円,10,ml,税込8% 646円,t,カルピス
2567,山いも,217円,50,l,税込10% 238円,t,キッコーマン
2568,天かす ,579円,50,pieces,税込10% 636円,f,雪印
2570,サラダ油少々,674円,500,g,税込10% 741円,f,キッコーマン
2571,お好み焼ソース,279円,1,kg,税込10% 306円,f,キッコーマン
2573,かつお節,186円,250,l,税込8% 200円,t,カルピス
2577,えのき袋,987円,100,l,税込8% 1065円,t,明治
2580,「味の素KKコンソメ」顆粒タイプ ,371円,50,g,税込10% 408円,f,森永
2583,酢飯どんぶり杯分,96円,200,g,税込8% 103円,f,カルピス
2584,まぐろ柵,645円,10,l,税込10% 709円,t,ネスレ
2585,サーモン柵,552円,50,ml,税込8% 596円,t,カルピス
2587,しそ,455円,250,ml,税込10% 500円,t,ネスレ
2588,砂糖 ,730円,500,g,税込8% 788円,f,雪印
2592,ミツカンごましゃぶ ,219円,50,l,税込10% 240円,f,ネスレ
2593,すりごま ,875円,500,ml,税込8% 945円,t,明治
2594,くらしにベルクさば缶缶,883円,10,pieces,税込8% 953円,f,ネスレ
2596,マヨネーズ ,951円,50,pieces,税込8% 1027円,t,ネスレ
2600,長ねぎcm,188円,250,l,税込10% 206円,f,森永
2602,みそ ,303円,100,ml,税込10% 333円,t,ネスレ
2603,砂糖 ,926円,10,g,税込8% 1000円,f,カルピス
2606,おろしにんにく ,883円,250,l,税込8% 953円,f,カルピス
2608,冷凍うどん,697円,200,g,税込8% 752円,f,雪印
2610,白すりごま,112円,100,ml,税込8% 120円,f,キッコーマン
2611,食パン切り,849円,1,kg,税込10% 933円,f,雪印
2612,いちご,777円,200,l,税込8% 839円,f,キッコーマン
2613,「パルスイート」,412円,1,kg,税込8% 444円,t,キッコーマン
2614,レモン汁 ,255円,200,pieces,税込8% 275円,f,キッコーマン
2617,「パルスイート」 ,170円,500,g,税込10% 187円,f,ネスレ
2618,バター ,997円,200,l,税込8% 1076円,t,カルピス
2619,「パルスイート」少々,219円,100,pieces,税込8% 236円,f,ネスレ
2621,焼きそば,604円,100,g,税込10% 664円,f,カルピス
2624,にんにく,446円,10,g,税込10% 490円,t,森永
2625,赤唐辛子,914円,200,ml,税込8% 987円,f,雪印
2629,ごま油少々,833円,50,l,税込10% 916円,t,ネスレ
2630,国産豚肉ばらしゃぶしゃぶ用,208円,1,kg,税込8% 224円,t,ネスレ
2632,焼肉のたれ ,234円,200,ml,税込10% 257円,t,キッコーマン
2633,焼肉のたれ ,553円,500,ml,税込8% 597円,f,ネスレ
2634,ご飯どんぶり杯分,932円,1,kg,税込8% 1006円,t,キッコーマン
2636,卵の黄身,527円,100,l,税込8% 569円,f,カルピス
2637,万能ねぎ,842円,100,ml,税込10% 926円,f,明治
2638,鯛の切身切,139円,10,pieces,税込8% 150円,t,明治
2642,オリーブオイル ,945円,10,ml,税込10% 1039円,t,明治
2644,ブラックオリーブ,589円,10,l,税込10% 647円,t,森永
2645,塩こしょう,934円,100,g,税込10% 1027円,f,カルピス
2646,あさり,376円,250,ml,税込10% 413円,t,ネスレ
2647,アスパラガス,576円,250,g,税込8% 622円,t,森永
2648,白ワイン ,291円,50,pieces,税込10% 320円,f,雪印
2649,カゴメアンナマンマトマト＆バジル瓶,322円,10,l,税込10% 354円,f,キッコーマン
2651,スパゲティ,382円,50,l,税込8% 412円,f,雪印
2652,さば水煮缶缶,246円,250,g,税込8% 265円,t,カルピス
2654,トマトの水煮缶,664円,10,pieces,税込8% 717円,t,森永
2656,S&Bおろしにんにく ,133円,200,l,税込8% 143円,t,雪印
2657,S&Bおろししょうが ,234円,250,pieces,税込10% 257円,t,カルピス
2659,S&Bとろけるカレー箱,891円,250,g,税込10% 980円,f,カルピス
2662,ご飯合分,406円,500,l,税込10% 446円,t,キッコーマン
2663,ミツカン五目ちらし小袋袋,393円,50,pieces,税込8% 424円,f,カルピス
2665,ツナ缶大缶,156円,50,ml,税込8% 168円,f,明治
2668,たい刺身用,550円,500,g,税込10% 605円,t,キッコーマン
2669,まぐろ刺身用,188円,1,kg,税込10% 206円,f,ネスレ
2671,えび尾,833円,10,g,税込8% 899円,t,森永
2672,いくら,600円,250,pieces,税込10% 660円,t,森永
2673,錦糸卵,618円,100,ml,税込10% 679円,t,ネスレ
2674,さやえんどう,363円,250,pieces,税込8% 392円,t,キッコーマン
2675,かいわれ菜,199円,1,kg,税込8% 214円,t,明治
2676,桜でんぶ ,736円,500,ml,税込10% 809円,t,カルピス
2678,さといも,502円,1,kg,税込10% 552円,f,森永
2681,キッコーマン濃いだしつゆ ,722円,100,g,税込8% 779円,f,雪印
2682,キッコーマン調製豆乳,440円,1,kg,税込8% 475円,f,キッコーマン
2684,はくさい小株,441円,50,g,税込8% 476円,t,ネスレ
2686,デルモンテオリーブオイル ,99円,500,pieces,税込8% 106円,t,キッコーマン
2690,生鮭切,685円,500,g,税込10% 753円,t,雪印
2692,しめじパック,853円,250,l,税込8% 921円,t,森永
2696,キッコーマン濃いだしつゆ ,766円,50,l,税込8% 827円,t,キッコーマン
2697,レモン,494円,200,l,税込10% 543円,t,明治
2702,ぎんなん,951円,1,kg,税込8% 1027円,f,キッコーマン
2703,みつば束,732円,1,kg,税込10% 805円,f,明治
2705,キッコーマン濃いだしつゆ と,724円,1,kg,税込8% 781円,t,キッコーマン
2706,キッコーマン調製豆乳,180円,100,pieces,税込8% 194円,f,明治
2707,ピザ用チーズ,722円,10,g,税込8% 779円,t,明治
2708,豚ひき肉または鶏ひき肉,899円,1,kg,税込8% 970円,t,雪印
2709,おから,957円,10,pieces,税込10% 1052円,t,カルピス
2711,キッコーマン調製豆乳,102円,500,pieces,税込8% 110円,f,カルピス
2712,キッコーマン濃いだしつゆ ,242円,10,g,税込8% 261円,t,森永
2713,デルモンテ完熟カットトマトパック,593円,10,pieces,税込8% 640円,f,キッコーマン
2718,ブロッコリー株,831円,50,ml,税込10% 914円,f,森永
2719,すし飯,834円,500,ml,税込10% 917円,t,森永
2720,スモークサーモン,997円,10,ml,税込10% 1096円,t,明治
2722,きぬさや,97円,250,ml,税込10% 106円,t,キッコーマン
2725,まぐろたたき,159円,500,l,税込8% 171円,f,カルピス
2726,錦糸卵,842円,250,l,税込10% 926円,t,カルピス
2727,おかず畑七目ひじき豆袋,700円,500,ml,税込10% 770円,t,キッコーマン
2728,ごはん合分,165円,500,ml,税込10% 181円,t,キッコーマン
2729,すし酢,166円,500,pieces,税込8% 179円,t,明治
2730,いなり用味付け油あげ,235円,500,ml,税込10% 258円,f,カルピス
2731,白炒りごま少々,929円,200,kg,税込10% 1021円,t,カルピス
2735,豚ばら肉,739円,10,g,税込10% 812円,t,明治
2736,キユーピー野菜もお肉もこれ和風たまねぎドレッシング,835円,500,ml,税込10% 918円,t,明治
2738,サラダチキン袋,302円,50,ml,税込8% 326円,f,キッコーマン
2740,キユーピーＩｔａｌｉａｎｔｅバジルソース,191円,250,ml,税込10% 210円,t,ネスレ
2741,サラダクラブブラックオリーブ袋,348円,250,g,税込10% 382円,f,キッコーマン
2742,豚こま肉,278円,500,ml,税込10% 305円,f,キッコーマン
2745,ほうれん草束,170円,200,ml,税込8% 183円,f,キッコーマン
2746,しょうが ,547円,10,ml,税込8% 590円,t,カルピス
2748,みりん ,500円,1,kg,税込8% 540円,t,キッコーマン
2749,CookDo香味ペーストcm,342円,250,g,税込8% 369円,f,明治
2750,小麦粉,392円,500,l,税込10% 431円,t,ネスレ
2751,ご飯杯,867円,1,kg,税込10% 953円,t,ネスレ
2752,AJINOMOTOサラダ油 ,697円,200,pieces,税込8% 752円,t,雪印
2753,しょうがかけ分,687円,10,ml,税込10% 755円,t,カルピス
2755,バター,187円,10,pieces,税込10% 205円,f,キッコーマン
2757,森永ミルク,953円,500,pieces,税込8% 1029円,t,雪印
2759,コーティング用チョコ,760円,200,pieces,税込10% 836円,f,雪印
2760,アラザン,435円,500,g,税込10% 478円,f,キッコーマン
2761,トッピング用いちご,157円,100,g,税込8% 169円,f,キッコーマン
2762,キムチ,312円,250,g,税込8% 336円,t,明治
2763,豚ばらスライス,829円,50,g,税込10% 911円,f,明治
2765,しいたけ,147円,250,ml,税込10% 161円,f,キッコーマン
2766,水菜,355円,10,ml,税込10% 390円,f,雪印
2767,コチュジャン ,300円,200,l,税込10% 330円,f,雪印
2769,中華麺人前,864円,1,kg,税込8% 933円,f,森永
2770,中華麺のスープ袋,402円,200,pieces,税込10% 442円,t,カルピス
2772,トマト,329円,50,ml,税込10% 361円,t,カルピス
2775,サラダチキン,426円,10,l,税込10% 468円,f,カルピス
2776,キユーピーテイスティドレッシング黒酢たまねぎ,855円,500,pieces,税込8% 923円,t,雪印
2777,サラダクラブミックスビーンズ袋,195円,1,kg,税込10% 214円,t,森永
2778,市販餃子,94円,1,kg,税込8% 101円,t,キッコーマン
2780,にら袋,297円,250,l,税込10% 326円,f,明治
2781,しめじパック,564円,100,g,税込8% 609円,t,キッコーマン
2783,和風顆粒だし袋,705円,200,g,税込10% 775円,t,キッコーマン
2784,鶏がらor中華スープの素 ,195円,200,pieces,税込8% 210円,f,雪印
2788,ごま,790円,50,ml,税込10% 869円,t,キッコーマン
2793,ひきわり納豆パック,287円,500,l,税込10% 315円,t,森永
2794,まぐろ切,187円,10,l,税込8% 201円,t,カルピス
2795,サーモン刺身用切,292円,10,pieces,税込8% 315円,t,カルピス
2796,卵焼き切,287円,50,l,税込8% 309円,t,ネスレ
2797,サラダアラスカ,974円,50,g,税込10% 1071円,t,ネスレ
2798,桜でんぶ少々,688円,50,pieces,税込10% 756円,f,森永
2801,みず菜わ,649円,50,pieces,税込8% 700円,t,雪印
2802,はくさい,169円,500,l,税込8% 182円,f,森永
2805,だいこん,171円,10,g,税込10% 188円,t,キッコーマン
2806,ブロッコリー,651円,10,ml,税込10% 716円,t,キッコーマン
2807,生しいたけ,721円,1,kg,税込8% 778円,t,明治
2811,S&B菜館カシューナッツ,304円,1,kg,税込10% 334円,f,雪印
2812,いんげん,421円,100,ml,税込8% 454円,f,明治
2813,ココナッツミルク,983円,10,l,税込10% 1081円,t,キッコーマン
2814,S&Bおろしにんにく ,736円,200,kg,税込10% 809円,f,ネスレ
2815,S&Bおろししょうが ,767円,500,ml,税込10% 843円,t,ネスレ
2816,S&Bローレル,288円,50,l,税込8% 311円,f,ネスレ
2817,S&Bカレー粉 ,166円,250,l,税込8% 179円,t,キッコーマン
2818,S&Bナツメッグ ,710円,1,kg,税込8% 766円,t,キッコーマン
2819,S&Bシナモン ,525円,10,pieces,税込8% 567円,t,キッコーマン
2821,サラダ油 ,878円,10,pieces,税込8% 948円,t,明治
2827,S&Bおろししょうが ,691円,100,g,税込10% 760円,t,キッコーマン
2828,S&Bおろしにんにく ,126円,500,g,税込10% 138円,f,キッコーマン
2829,S&Bクミン ,132円,250,l,税込8% 142円,t,ネスレ
2830,S&Bコリアンダー ,850円,10,pieces,税込8% 918円,t,カルピス
2831,S&Bカルダモン ,636円,500,l,税込8% 686円,t,雪印
2832,S&Bオールスパイス ,599円,1,kg,税込8% 646円,f,明治
2833,S&Bターメリック ,558円,500,l,税込10% 613円,t,カルピス
2834,S&B唐辛子チリーペッパー ,211円,200,kg,税込8% 227円,f,ネスレ
2836,コンソメ と,890円,500,ml,税込8% 961円,f,キッコーマン
2841,生かき,585円,50,pieces,税込10% 643円,t,明治
2843,昆布,504円,500,ml,税込10% 554円,t,カルピス
2845,みそ～,859円,100,l,税込10% 944円,f,ネスレ
2849,さといも,916円,500,pieces,税込8% 989円,f,キッコーマン
2852,ぶり切,320円,200,pieces,税込8% 345円,f,ネスレ
2853,ししとうがらし,574円,1,kg,税込8% 619円,t,森永
2854,しょうが,217円,50,g,税込8% 234円,t,キッコーマン
2855,ミツカンかおりの蔵R丸搾りゆず,704円,1,kg,税込8% 760円,f,雪印
2857,クラフトフレッシュモッツァレラ袋,675円,1,kg,税込10% 742円,f,キッコーマン
2858,トマト鍋つゆ,351円,1,kg,税込10% 386円,t,キッコーマン
2860,ウインナー,809円,1,kg,税込10% 889円,f,カルピス
2864,ブロッコリー株,244円,10,l,税込10% 268円,f,カルピス
2867,鶏のから揚げ,747円,500,ml,税込8% 806円,t,ネスレ
2870,キユーピーマヨネーズ +線描き,530円,1,kg,税込8% 572円,f,キッコーマン
2873,にんじん小,592円,500,g,税込10% 651円,t,森永
2874,ウインナーソーセージ,290円,500,l,税込10% 319円,t,キッコーマン
2876,「味の素KKコンソメ」固形タイプ,105円,100,g,税込8% 113円,t,キッコーマン
2877,「瀬戸のほんじお」少々,477円,1,kg,税込10% 524円,t,キッコーマン
2882,ハンバーグ,894円,200,pieces,税込10% 983円,f,明治
2883,ロールキャベツ,379円,10,l,税込10% 416円,f,カルピス
2885,トマト缶,515円,250,l,税込8% 556円,f,雪印
2886,トマトジュース,681円,10,l,税込8% 735円,t,キッコーマン
2888,カレールーかけら,997円,200,ml,税込8% 1076円,t,明治
2890,塩 ,88円,10,l,税込10% 96円,f,森永
2892,粗挽き黒こしょう,326円,1,kg,税込10% 358円,f,キッコーマン
2893,はくさい,122円,100,pieces,税込10% 134円,t,明治
2894,にんじん,904円,100,l,税込8% 976円,t,明治
2896,三つ葉パック,723円,1,kg,税込8% 780円,t,明治
2897,ぶなしめじパック,256円,50,ml,税込8% 276円,f,雪印
2898,生鮭切,108円,500,pieces,税込10% 118円,f,ネスレ
2900,和風顆粒だし ,582円,500,ml,税込8% 628円,t,森永
2901,水㏄,205円,200,pieces,税込8% 221円,f,明治
2902,ボイルほたてパック,782円,250,ml,税込10% 860円,f,森永
2904,コーン缶缶,130円,250,pieces,税込8% 140円,f,ネスレ
2905,有塩バター,183円,1,kg,税込8% 197円,t,明治
2906,納豆パック,453円,1,kg,税込10% 498円,f,カルピス
2908,はくさい株,120円,10,g,税込8% 129円,f,雪印
2909,ねぎ,760円,200,pieces,税込10% 836円,f,カルピス
2912,絹ごし豆腐丁,578円,50,l,税込8% 624円,t,森永
